******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Fri Apr 23 09:40:48 PDT 2010  21        9.58 5.87 2.55 10/174 20377        500000        userspace
Fri Apr 23 09:40:49 PDT 2010  21        9.69 5.96 2.59 10/174 20383        500000        userspace
Fri Apr 23 09:40:50 PDT 2010  21        9.69 5.96 2.59 11/174 20389        500000        userspace
Fri Apr 23 09:40:51 PDT 2010  21        9.69 5.96 2.59 10/174 20397        500000        userspace
Fri Apr 23 09:40:53 PDT 2010  21        9.69 5.96 2.59 10/174 20403        500000        userspace
Fri Apr 23 09:40:54 PDT 2010  21        9.56 5.99 2.62 10/174 20409        500000        userspace
Fri Apr 23 09:40:55 PDT 2010  21        9.56 5.99 2.62 10/174 20415        500000        userspace
Fri Apr 23 09:40:57 PDT 2010  21        9.56 5.99 2.62 10/174 20421        500000        userspace
Fri Apr 23 09:40:58 PDT 2010  21        9.56 5.99 2.62 10/174 20427        500000        userspace
Fri Apr 23 09:40:59 PDT 2010  21        9.43 6.02 2.65 10/174 20433        500000        userspace
Fri Apr 23 09:41:00 PDT 2010  21        9.43 6.02 2.65 10/174 20439        500000        userspace
Fri Apr 23 09:41:02 PDT 2010  21        9.43 6.02 2.65 10/174 20448        500000        userspace
Fri Apr 23 09:41:03 PDT 2010  21        9.43 6.02 2.65 12/174 20454        500000        userspace
Fri Apr 23 09:41:04 PDT 2010  30        9.32 6.06 2.68 11/174 20460        500000        userspace
Fri Apr 23 09:41:06 PDT 2010  30        9.32 6.06 2.68 10/174 20466        500000        userspace
Fri Apr 23 09:41:07 PDT 2010  30        9.32 6.06 2.68 10/174 20472        500000        userspace
Fri Apr 23 09:41:08 PDT 2010  30        9.32 6.06 2.68 10/174 20478        500000        userspace
Fri Apr 23 09:41:09 PDT 2010  30        9.45 6.14 2.72 10/174 20484        500000        userspace
Fri Apr 23 09:41:11 PDT 2010  30        9.45 6.14 2.72 10/174 20490        500000        userspace
Fri Apr 23 09:41:12 PDT 2010  30        9.45 6.14 2.72 10/174 20496        500000        userspace
Fri Apr 23 09:41:13 PDT 2010  30        9.45 6.14 2.72 10/174 20502        500000        userspace
Fri Apr 23 09:41:14 PDT 2010  30        9.58 6.22 2.77 10/174 20508        500000        userspace
Fri Apr 23 09:41:16 PDT 2010  30        9.58 6.22 2.77 11/174 20514        500000        userspace
Fri Apr 23 09:41:17 PDT 2010  30        9.58 6.22 2.77 10/174 20520        500000        userspace
Fri Apr 23 09:41:18 PDT 2010  30        9.58 6.22 2.77 10/174 20526        500000        userspace
Fri Apr 23 09:41:19 PDT 2010  30        9.69 6.30 2.81 10/174 20532        500000        userspace
Fri Apr 23 09:41:21 PDT 2010  30        9.69 6.30 2.81 11/174 20538        500000        userspace
Fri Apr 23 09:41:22 PDT 2010  30        9.69 6.30 2.81 10/174 20544        500000        userspace
Fri Apr 23 09:41:23 PDT 2010  30        9.69 6.30 2.81 10/174 20550        500000        userspace
Fri Apr 23 09:41:25 PDT 2010  30        9.79 6.37 2.85 10/174 20556        500000        userspace
Fri Apr 23 09:41:26 PDT 2010  30        9.79 6.37 2.85 10/174 20562        500000        userspace
Fri Apr 23 09:41:27 PDT 2010  30        9.79 6.37 2.85 11/174 20568        500000        userspace
Fri Apr 23 09:41:28 PDT 2010  30        9.79 6.37 2.85 10/174 20574        500000        userspace
Fri Apr 23 09:41:30 PDT 2010  30        9.97 6.47 2.90 10/174 20580        500000        userspace
Fri Apr 23 09:41:32 PDT 2010  30        9.97 6.47 2.90 10/174 20586        500000        userspace
Fri Apr 23 09:41:33 PDT 2010  30        9.97 6.47 2.90 10/174 20592        500000        userspace
Fri Apr 23 09:41:35 PDT 2010  30        10.05 6.54 2.95 10/174 20598        500000        userspace
Fri Apr 23 09:41:36 PDT 2010  30        10.05 6.54 2.95 10/174 20604        500000        userspace
Fri Apr 23 09:41:37 PDT 2010  30        10.05 6.54 2.95 10/174 20610        500000        userspace
Fri Apr 23 09:41:38 PDT 2010  30        10.05 6.54 2.95 10/174 20616        500000        userspace
Fri Apr 23 09:41:40 PDT 2010  30        10.05 6.60 2.98 11/174 20622        500000        userspace
Fri Apr 23 09:41:41 PDT 2010  30        10.05 6.60 2.98 12/174 20628        500000        userspace
Fri Apr 23 09:41:42 PDT 2010  30        10.05 6.60 2.98 10/174 20634        500000        userspace
Fri Apr 23 09:41:44 PDT 2010  30        10.05 6.60 2.98 10/174 20640        500000        userspace
Fri Apr 23 09:41:45 PDT 2010  30        9.96 6.64 3.02 11/174 20646        500000        userspace
Fri Apr 23 09:41:46 PDT 2010  30        9.96 6.64 3.02 10/174 20652        500000        userspace
Fri Apr 23 09:41:47 PDT 2010  30        9.96 6.64 3.02 10/174 20658        500000        userspace
Fri Apr 23 09:41:49 PDT 2010  30        9.97 6.70 3.05 10/174 20664        500000        userspace
Fri Apr 23 09:41:50 PDT 2010  30        9.97 6.70 3.05 10/174 20670        500000        userspace
Fri Apr 23 09:41:51 PDT 2010  30        9.97 6.70 3.05 10/174 20676        500000        userspace
Fri Apr 23 09:41:52 PDT 2010  30        9.97 6.70 3.05 10/174 20682        500000        userspace
Fri Apr 23 09:41:54 PDT 2010  30        9.81 6.72 3.08 10/174 20688        500000        userspace
Fri Apr 23 09:41:55 PDT 2010  30        9.81 6.72 3.08 10/174 20694        500000        userspace
Fri Apr 23 09:41:56 PDT 2010  30        9.81 6.72 3.08 10/174 20700        500000        userspace
Fri Apr 23 09:41:57 PDT 2010  30        9.81 6.72 3.08 10/174 20706        500000        userspace
Fri Apr 23 09:41:59 PDT 2010  30        9.74 6.75 3.11 11/174 20712        500000        userspace
Fri Apr 23 09:42:00 PDT 2010  30        9.74 6.75 3.11 10/174 20718        500000        userspace
Fri Apr 23 09:42:01 PDT 2010  30        9.74 6.75 3.11 10/174 20727        500000        userspace
Fri Apr 23 09:42:03 PDT 2010  30        9.74 6.75 3.11 11/174 20733        500000        userspace
Fri Apr 23 09:42:04 PDT 2010  30        9.60 6.77 3.14 10/174 20739        500000        userspace
Fri Apr 23 09:42:05 PDT 2010  30        9.60 6.77 3.14 10/174 20745        500000        userspace
Fri Apr 23 09:42:06 PDT 2010  30        9.60 6.77 3.14 10/174 20751        500000        userspace
Fri Apr 23 09:42:08 PDT 2010  30        9.60 6.77 3.14 11/174 20757        500000        userspace
Fri Apr 23 09:42:09 PDT 2010  30        9.47 6.79 3.16 11/174 20763        500000        userspace
Fri Apr 23 09:42:10 PDT 2010  30        9.47 6.79 3.16 10/174 20769        500000        userspace
Fri Apr 23 09:42:12 PDT 2010  30        9.47 6.79 3.16 10/174 20775        500000        userspace
Fri Apr 23 09:42:13 PDT 2010  30        9.47 6.79 3.16 10/174 20781        500000        userspace
Fri Apr 23 09:42:14 PDT 2010  30        9.36 6.81 3.19 10/174 20787        500000        userspace
Fri Apr 23 09:42:16 PDT 2010  30        9.36 6.81 3.19 10/174 20793        500000        userspace
Fri Apr 23 09:42:17 PDT 2010  30        9.36 6.81 3.19 10/174 20799        500000        userspace
Fri Apr 23 09:42:18 PDT 2010  30        9.36 6.81 3.19 10/174 20805        500000        userspace
Fri Apr 23 09:42:19 PDT 2010  30        9.25 6.83 3.21 10/174 20811        500000        userspace
Fri Apr 23 09:42:21 PDT 2010  30        9.25 6.83 3.21 11/174 20817        500000        userspace
Fri Apr 23 09:42:22 PDT 2010  30        9.25 6.83 3.21 10/174 20823        500000        userspace
Fri Apr 23 09:42:23 PDT 2010  30        9.25 6.83 3.21 10/174 20829        500000        userspace
Fri Apr 23 09:42:25 PDT 2010  30        9.39 6.90 3.26 10/174 20835        500000        userspace
Fri Apr 23 09:42:26 PDT 2010  30        9.39 6.90 3.26 10/174 20841        500000        userspace
Fri Apr 23 09:42:27 PDT 2010  30        9.39 6.90 3.26 11/174 20847        500000        userspace
Fri Apr 23 09:42:28 PDT 2010  30        9.39 6.90 3.26 11/174 20853        500000        userspace
Fri Apr 23 09:42:29 PDT 2010  30        9.52 6.97 3.30 10/174 20859        500000        userspace
Fri Apr 23 09:42:31 PDT 2010  30        9.52 6.97 3.30 10/174 20865        500000        userspace
Fri Apr 23 09:42:32 PDT 2010  30        9.52 6.97 3.30 10/174 20871        500000        userspace
Fri Apr 23 09:42:33 PDT 2010  30        9.52 6.97 3.30 10/174 20877        500000        userspace
Fri Apr 23 09:42:35 PDT 2010  30        9.64 7.04 3.34 10/174 20883        500000        userspace
Fri Apr 23 09:42:36 PDT 2010  30        9.64 7.04 3.34 10/174 20889        500000        userspace
Fri Apr 23 09:42:37 PDT 2010  30        9.64 7.04 3.34 10/174 20895        500000        userspace
Fri Apr 23 09:42:38 PDT 2010  30        9.64 7.04 3.34 10/174 20901        500000        userspace
Fri Apr 23 09:42:40 PDT 2010  30        9.82 7.12 3.38 10/174 20907        500000        userspace
Fri Apr 23 09:42:41 PDT 2010  30        9.82 7.12 3.38 10/174 20913        500000        userspace
Fri Apr 23 09:42:42 PDT 2010  30        9.82 7.12 3.38 10/174 20919        500000        userspace
Fri Apr 23 09:42:44 PDT 2010  30        9.82 7.12 3.38 10/174 20925        500000        userspace
Fri Apr 23 09:42:45 PDT 2010  30        10.00 7.20 3.43 11/174 20931        500000        userspace
Fri Apr 23 09:42:46 PDT 2010  30        10.00 7.20 3.43 10/174 20937        500000        userspace
Fri Apr 23 09:42:47 PDT 2010  30        10.00 7.20 3.43 10/174 20943        500000        userspace
Fri Apr 23 09:42:49 PDT 2010  30        9.92 7.23 3.46 10/174 20949        500000        userspace
Fri Apr 23 09:42:50 PDT 2010  30        9.92 7.23 3.46 10/174 20955        500000        userspace
Fri Apr 23 09:42:51 PDT 2010  30        9.92 7.23 3.46 10/174 20961        500000        userspace
Fri Apr 23 09:42:52 PDT 2010  30        9.92 7.23 3.46 10/174 20967        500000        userspace
Fri Apr 23 09:42:54 PDT 2010  30        9.92 7.23 3.46 10/174 20973        500000        userspace
Fri Apr 23 09:42:55 PDT 2010  30        9.84 7.26 3.49 11/174 20979        500000        userspace
Fri Apr 23 09:42:56 PDT 2010  30        9.84 7.26 3.49 10/174 20985        500000        userspace
Fri Apr 23 09:42:57 PDT 2010  30        9.84 7.26 3.49 10/174 20991        500000        userspace
Fri Apr 23 09:42:59 PDT 2010  30        9.84 7.26 3.49 10/174 20997        500000        userspace
Fri Apr 23 09:43:00 PDT 2010  30        9.78 7.29 3.52 11/174 21003        500000        userspace
Fri Apr 23 09:43:01 PDT 2010  30        9.78 7.29 3.52 10/174 21012        500000        userspace
Fri Apr 23 09:43:02 PDT 2010  30        9.78 7.29 3.52 10/174 21018        500000        userspace
Fri Apr 23 09:43:04 PDT 2010  30        9.71 7.32 3.55 10/174 21024        500000        userspace
Fri Apr 23 09:43:05 PDT 2010  30        9.71 7.32 3.55 10/174 21030        500000        userspace
Fri Apr 23 09:43:06 PDT 2010  30        9.71 7.32 3.55 10/174 21036        500000        userspace
Fri Apr 23 09:43:08 PDT 2010  30        9.71 7.32 3.55 10/174 21042        500000        userspace
Fri Apr 23 09:43:09 PDT 2010  30        9.66 7.34 3.58 11/174 21048        500000        userspace
Fri Apr 23 09:43:10 PDT 2010  30        9.66 7.34 3.58 10/174 21054        500000        userspace
Fri Apr 23 09:43:11 PDT 2010  30        9.66 7.34 3.58 10/174 21060        500000        userspace
Fri Apr 23 09:43:13 PDT 2010  30        9.66 7.34 3.58 10/174 21066        500000        userspace
Fri Apr 23 09:43:14 PDT 2010  30        9.68 7.39 3.61 10/174 21072        500000        userspace
Fri Apr 23 09:43:15 PDT 2010  30        9.68 7.39 3.61 10/174 21078        500000        userspace
Fri Apr 23 09:43:17 PDT 2010  30        9.68 7.39 3.61 10/174 21084        500000        userspace
Fri Apr 23 09:43:18 PDT 2010  30        9.68 7.39 3.61 10/174 21090        500000        userspace
Fri Apr 23 09:43:19 PDT 2010  30        9.55 7.40 3.63 10/174 21096        500000        userspace
Fri Apr 23 09:43:21 PDT 2010  30        9.55 7.40 3.63 10/174 21102        500000        userspace
Fri Apr 23 09:43:22 PDT 2010  30        9.55 7.40 3.63 10/174 21108        500000        userspace
Fri Apr 23 09:43:23 PDT 2010  30        9.55 7.40 3.63 10/174 21114        500000        userspace
Fri Apr 23 09:43:24 PDT 2010  30        9.42 7.41 3.66 10/174 21120        500000        userspace
Fri Apr 23 09:43:25 PDT 2010  30        9.42 7.41 3.66 10/174 21126        500000        userspace
Fri Apr 23 09:43:27 PDT 2010  30        9.42 7.41 3.66 11/174 21132        500000        userspace
Fri Apr 23 09:43:28 PDT 2010  30        9.42 7.41 3.66 10/174 21138        500000        userspace
Fri Apr 23 09:43:29 PDT 2010  30        9.31 7.42 3.68 10/174 21144        500000        userspace
Fri Apr 23 09:43:30 PDT 2010  30        9.31 7.42 3.68 10/174 21150        500000        userspace
Fri Apr 23 09:43:32 PDT 2010  30        9.31 7.42 3.68 10/174 21156        500000        userspace
Fri Apr 23 09:43:33 PDT 2010  30        9.31 7.42 3.68 11/174 21162        500000        userspace
Fri Apr 23 09:43:34 PDT 2010  30        9.29 7.44 3.71 10/174 21168        500000        userspace
Fri Apr 23 09:43:36 PDT 2010  30        9.29 7.44 3.71 10/174 21174        500000        userspace
Fri Apr 23 09:43:37 PDT 2010  30        9.29 7.44 3.71 10/174 21180        500000        userspace
Fri Apr 23 09:43:38 PDT 2010  30        9.29 7.44 3.71 11/174 21186        500000        userspace
Fri Apr 23 09:43:39 PDT 2010  30        9.26 7.47 3.74 10/174 21192        500000        userspace
Fri Apr 23 09:43:41 PDT 2010  30        9.26 7.47 3.74 11/174 21198        500000        userspace
Fri Apr 23 09:43:42 PDT 2010  30        9.26 7.47 3.74 11/174 21204        500000        userspace
Fri Apr 23 09:43:43 PDT 2010  30        9.26 7.47 3.74 10/174 21210        500000        userspace
Fri Apr 23 09:43:44 PDT 2010  30        9.16 7.48 3.76 10/174 21216        500000        userspace
Fri Apr 23 09:43:46 PDT 2010  30        9.16 7.48 3.76 10/174 21222        500000        userspace
Fri Apr 23 09:43:47 PDT 2010  30        9.16 7.48 3.76 10/174 21228        500000        userspace
Fri Apr 23 09:43:48 PDT 2010  30        9.16 7.48 3.76 10/174 21234        500000        userspace
Fri Apr 23 09:43:49 PDT 2010  30        9.15 7.50 3.79 10/174 21240        500000        userspace
Fri Apr 23 09:43:51 PDT 2010  30        9.15 7.50 3.79 11/174 21246        500000        userspace
Fri Apr 23 09:43:52 PDT 2010  30        9.15 7.50 3.79 10/174 21252        500000        userspace
Fri Apr 23 09:43:53 PDT 2010  30        9.15 7.50 3.79 10/174 21258        500000        userspace
Fri Apr 23 09:43:55 PDT 2010  30        9.06 7.51 3.81 10/174 21264        500000        userspace
Fri Apr 23 09:43:56 PDT 2010  30        9.06 7.51 3.81 10/174 21270        500000        userspace
Fri Apr 23 09:43:57 PDT 2010  30        9.06 7.51 3.81 11/174 21276        500000        userspace
Fri Apr 23 09:43:58 PDT 2010  30        9.06 7.51 3.81 10/174 21282        500000        userspace
Fri Apr 23 09:44:00 PDT 2010  30        8.97 7.52 3.83 10/174 21288        500000        userspace
Fri Apr 23 09:44:01 PDT 2010  30        8.97 7.52 3.83 10/174 21297        500000        userspace
Fri Apr 23 09:44:02 PDT 2010  30        8.97 7.52 3.83 11/174 21303        500000        userspace
Fri Apr 23 09:44:03 PDT 2010  30        8.97 7.52 3.83 10/174 21309        500000        userspace
Fri Apr 23 09:44:05 PDT 2010  30        8.89 7.53 3.85 10/174 21315        500000        userspace
Fri Apr 23 09:44:06 PDT 2010  30        8.89 7.53 3.85 10/174 21321        500000        userspace
Fri Apr 23 09:44:07 PDT 2010  30        8.89 7.53 3.85 10/174 21327        500000        userspace
Fri Apr 23 09:44:08 PDT 2010  30        8.89 7.53 3.85 10/174 21333        500000        userspace
Fri Apr 23 09:44:10 PDT 2010  30        8.90 7.55 3.88 10/174 21339        500000        userspace
Fri Apr 23 09:44:11 PDT 2010  30        8.90 7.55 3.88 10/174 21345        500000        userspace
Fri Apr 23 09:44:12 PDT 2010  30        8.90 7.55 3.88 11/174 21351        500000        userspace
Fri Apr 23 09:44:13 PDT 2010  30        8.90 7.55 3.88 10/174 21357        500000        userspace
Fri Apr 23 09:44:15 PDT 2010  30        8.83 7.56 3.90 11/174 21363        500000        userspace
Fri Apr 23 09:44:16 PDT 2010  30        8.83 7.56 3.90 10/174 21369        500000        userspace
Fri Apr 23 09:44:17 PDT 2010  30        8.83 7.56 3.90 10/174 21375        500000        userspace
Fri Apr 23 09:44:19 PDT 2010  30        8.83 7.56 3.90 10/174 21381        500000        userspace
Fri Apr 23 09:44:20 PDT 2010  30        8.84 7.58 3.93 10/174 21387        500000        userspace
Fri Apr 23 09:44:21 PDT 2010  30        8.84 7.58 3.93 10/174 21393        500000        userspace
Fri Apr 23 09:44:23 PDT 2010  30        8.84 7.58 3.93 10/174 21399        500000        userspace
Fri Apr 23 09:44:24 PDT 2010  30        8.84 7.58 3.93 10/174 21405        500000        userspace
Fri Apr 23 09:44:25 PDT 2010  30        8.85 7.60 3.96 10/174 21411        500000        userspace
Fri Apr 23 09:44:26 PDT 2010  30        8.85 7.60 3.96 10/174 21417        500000        userspace
Fri Apr 23 09:44:28 PDT 2010  30        8.85 7.60 3.96 10/174 21423        500000        userspace
Fri Apr 23 09:44:29 PDT 2010  30        8.87 7.63 3.99 10/174 21429        500000        userspace
Fri Apr 23 09:44:30 PDT 2010  30        8.87 7.63 3.99 10/174 21435        500000        userspace
Fri Apr 23 09:44:32 PDT 2010  30        8.87 7.63 3.99 10/174 21441        500000        userspace
Fri Apr 23 09:44:33 PDT 2010  30        8.87 7.63 3.99 11/174 21447        500000        userspace
Fri Apr 23 09:44:34 PDT 2010  30        8.80 7.63 4.01 10/174 21453        500000        userspace
Fri Apr 23 09:44:35 PDT 2010  30        8.80 7.63 4.01 10/174 21459        500000        userspace
